repo_id,repo_name,n_stars,n_stars_low_activity,n_stars_latest,p_stars_low_activity
,Pimpkaf/ETH-ARBITRAGE-MEV-BOT,111,68,,0.6126126126126126
R_kgDOL1ARCg,HoneypotToken/How-to-create-Honeypot-Token,3154,1923,360.0,0.6097019657577679
,Solanal0xz/solana-snipe-bot,138,84,,0.6086956521739131
,nighthunter534/Roblox-Synapse-X,242,147,,0.6074380165289256
,paidworkco/.github,112,68,,0.6071428571428571
MDEwOlJlcG9zaXRvcnk5MDkwMzE1Ng==,RomascuAndrei/BTNotifierAndroid,139,84,185.0,0.60431654676259
,nftdevs/NFTs_Upload_To_OpenSea_With_Metadata,187,113,,0.6042780748663101
,NOTMORSE/liqudity-pool-bot-auto-buyer,244,147,,0.6024590163934426
,BloBlue/BlueSeaSniper,686,413,,0.6020408163265306
,iexojij207/CryptoAnalyzer,145,87,,0.6
R_kgDOH9ELfA,ibagroup-eu/Visual-Flow,472,282,459.0,0.597457627118644
,paidworkco/solana-api,217,129,,0.5944700460829493
,net5morty/Roblox-Solara-Download,244,145,,0.5942622950819673
,markwalker4516/RUST-HACK-ESP-AIMBOT-More-functionality-Black,303,180,,0.594059405940594
R_kgDOHmkORg,kazura233/kazurajs,130,77,133.0,0.5923076923076923
R_kgDOJ6T2Gg,rocketapi-io/threads-private-api,149,88,135.0,0.5906040268456376
,ricardofcardoso/Silent-Crypto-Miner-latest,393,231,,0.5877862595419847
,clemntg/multi-airdrop-checker,247,145,,0.5870445344129555
R_kgDOLiH9fQ,openex-network/oex,423,248,394.0,0.5862884160756501
MDEwOlJlcG9zaXRvcnkyMDQwOTI1NTQ=,akio-tanaka/lickey,797,467,753.0,0.5859473023839398
R_kgDOGkfJUA,Averiias/Universal-SilentAim,98,57,34.0,0.5816326530612245
,CryptoDishmon/Pancakeswap-Sniper-Bot,186,108,,0.5806451612903226
,paidworkco/worken-sdk-php,903,524,,0.5802879291251384
,latermenator1/credi256,88,51,,0.5795454545454546
R_kgDOHCn55Q,help-iq2/telethon,989,573,2084.0,0.5793731041456016
R_kgDOJplG1w,AkshatOP/Poketwo-Autocatcher,581,336,591.0,0.5783132530120482
,Joynul-Arefin/Delta-Executor,99,57,,0.5757575757575758
R_kgDOJ3vC6A,Luxe7/BaoZan,278,160,201.0,0.5755395683453237
,dakmak74/legendary-journey,94,54,,0.574468085106383
R_kgDOMdZVgw,FestingerVault/festingervault,954,547,805.0,0.5733752620545073
,Solkaci/Uniswap-Arbitrage-Analysis,156,89,,0.5705128205128205
R_kgDOLb4otg,Synthmania/StakeBot-Predictor,224,127,177.0,0.5669642857142857
R_kgDOKaZKlA,culturally/CashApp,605,342,628.0,0.5652892561983471
R_kgDOK0z6Tg,bitisanop/CryptoExchange_TradingPlatform_CoinExchange,147,83,97.0,0.564625850340136
,DEATH0v0/GitHub-Software,259,146,,0.5637065637065637
MDEwOlJlcG9zaXRvcnkzNjUwNjc1OTg=,4xmen/Anubias-Desktop,1424,800,2213.0,0.5617977528089888
,Xylanthea/MyProject0643,189,106,,0.5608465608465608
,bossiskar/seed-phrase-generator,668,374,,0.5598802395209581
R_kgDOK6Jy0Q,joker-eihei/nisou_repository_vomic,95,53,78.0,0.5578947368421052
R_kgDOKHSigw,ncc-erp/metasign,765,426,586.0,0.5568627450980392
,njazich/MEV-BOT,141,78,,0.5531914893617021
,torres2507/lancher,243,134,,0.551440329218107
,zelenkaenjoyer/1,107,59,,0.5514018691588785
,Matiasp26/Free-Exitlag,274,151,,0.551094890510949
,HuNteRFrOsTBiTe/MevBot.Uniswap-ETH,354,195,,0.5508474576271186
R_kgDOM8UCgw,DarkMod3/CMSP-Plataformas-Hacks,166,91,144.0,0.5481927710843374
,eak65/Cashapp,126,69,,0.5476190476190477
,MagicedenMinter/SolanaMint,152,83,,0.5460526315789473
,AtomicCheatzz/Fortnite-External,110,60,,0.5454545454545454
,Loggner/Apex-Legends-External,140,76,,0.5428571428571428
MDEwOlJlcG9zaXRvcnk0MDY0MjkxMzc=,AmirHosseinBabaeayan/Python2021,174,94,226.0,0.5402298850574713
,raghavcannotfly/HealVisuals,204,110,,0.5392156862745098
,paidwork/solana-api,180,97,,0.5388888888888889
R_kgDOMgEyXQ,SKDISAGOAT/Nodepay-Bot,277,149,276.0,0.5379061371841155
R_kgDOKGXObQ,NatroTeam/NatroMacro,1459,783,1449.0,0.5366689513365319
,kushal00011/megabox,112,60,,0.5357142857142857
,b120s/aviator,2069,1101,,0.5321411309811503
MDEwOlJlcG9zaXRvcnkyNjE2ODA5MjY=,FOSSEE/FSF-mathematics-python-code-archive,117,62,87.0,0.5299145299145299
R_kgDOHdU3Bw,aqvaspirt/seoskillmap,746,395,727.0,0.5294906166219839
,sherryqaisrani/silver-meme,123,65,,0.5284552845528455
R_kgDOLRFlkA,marcellov7/tex,264,139,251.0,0.5265151515151515
,tarasov-71ga/asap-market-onion-url,114,60,,0.5263157894736842
,Telethon-helper/Help,2788,1461,,0.5240315638450502
MDEwOlJlcG9zaXRvcnkxNDQ5NTY3ODY=,opensourcewebsite-org/opensourcewebsite-org,981,514,862.0,0.5239551478083588
MDEwOlJlcG9zaXRvcnk2MzUzMTc3,scrapy/loginform,138,72,270.0,0.5217391304347826
MDEwOlJlcG9zaXRvcnk1OTk1MTU2Ng==,smarques84/MockLocationDetector,1581,823,1356.0,0.5205566097406704
,mydexchain/mydexchain,318,165,,0.5188679245283019
R_kgDOKZYQPw,librescan-org/deploy-compose,162,84,169.0,0.5185185185185185
MDEwOlJlcG9zaXRvcnkzNTY4Nzg5ODY=,TrashUwU/PokeAssistant,2469,1278,2522.0,0.5176184690157959
R_kgDOKhp1wg,joaokristani/Discord-Server-Cloner-2x,1377,711,1342.0,0.5163398692810458
,ReverserValorant/valorant-moon-cheat,225,116,,0.5155555555555555
R_kgDOJPmjLA,minesraft4/blooket-gui,227,117,183.0,0.5154185022026432
R_kgDOKNcKhQ,DevTech-Services/DevHaxx,109,56,92.0,0.5137614678899083
R_kgDONIex8A,indifs/indifs,109,56,98.0,0.5137614678899083
MDEwOlJlcG9zaXRvcnkzMDA0Mzg1NTU=,sxzz/sxzz.github.io-old,133,68,1.0,0.5112781954887218
,Telethon-helper/Helper,744,380,,0.510752688172043
,lwdrm01/klsp,112,57,,0.5089285714285714
MDEwOlJlcG9zaXRvcnkzMjg2Mzc2OTU=,rabetofficial/rabet-extension,704,358,670.0,0.5085227272727273
,geilaqo60/Wave-Solara-Executor-Roblox,134,68,,0.5074626865671642
R_kgDOLuTqWw,nodelrd/ChatGPT-Next-Web-PLUS,220,111,26.0,0.5045454545454545
R_kgDOM6OfmA,njadNissi/AI_from_scratch,106,53,108.0,0.5
,Lynzed/VALORANT-INCEPTION,108,54,,0.5
R_kgDONGTYsg,krm35/dofus-multi,288,144,192.0,0.5
R_kgDOLb4hQw,symfony-orchestra/view-bundle,262,131,246.0,0.5
R_kgDOKGADBQ,kekeds/discord-joiner,100,50,24.0,0.5
MDEwOlJlcG9zaXRvcnkxMjgwNDYyNDE=,tenup-coin/TenUp,124,62,139.0,0.5
MDEwOlJlcG9zaXRvcnkyODU2MzI5MjA=,SpheroidUniverse/SpheroidScript,153,76,141.0,0.49673202614379086
R_kgDOHCn55Q,help-iq/telethon,1848,917,2084.0,0.4962121212121212
,tatyanakhavanskayathearlo/Mev-Bot,494,245,,0.4959514170040486
,maomaohan/Mde-toolll,123,61,,0.4959349593495935
MDEwOlJlcG9zaXRvcnkxODcxNzk0MTQ=,insight-chain/inb-go,451,223,339.0,0.49445676274944567
,Kadenio/Pancakeswap-Sniper-Bot-Free,1229,607,,0.49389747762408465
,ttpp-1/mevbot.2024,171,84,,0.49122807017543857
,DarkNetEye/tor-links,5711,2796,,0.4895815093678865
R_kgDOG5uxYw,therealgliz/blooket-hacks,1868,913,1882.0,0.48875802997858675
R_kgDOHdcVPA,dekrypted/discord-image-logger,2468,1204,2150.0,0.4878444084278768
MDEwOlJlcG9zaXRvcnkxODgyNjYxNDU=,battlecatsultimate/BCU_Android,121,59,99.0,0.48760330578512395
,workmanedus/sipulitie-market,113,55,,0.48672566371681414
,420World69/Tiktok-Unfilter-Api,111,54,,0.4864864864864865
MDEwOlJlcG9zaXRvcnkyMzk3MTU5MTg=,needleworm/bhban_rpa,973,473,1083.0,0.48612538540596095
,M-M-8/IDM-Crack-Internet-Download-Manager2024,171,83,,0.4853801169590643
,restbruno/Discord-Boost-Tool,248,120,,0.4838709677419355
R_kgDOHZ2xxw,flightsteed/oms-erp,267,129,2.0,0.48314606741573035
,wario33rod/fortnite-hack-external,152,73,,0.48026315789473684
MDEwOlJlcG9zaXRvcnkyMTIzMzcxMjg=,heldplayer/komidabot-docker,194,93,0.0,0.4793814432989691
R_kgDOK7M-Vg,tyugfhdfasf/Yield-Farming-DeFi-Tool,178,85,289.0,0.47752808988764045
,Mlsakdker/Radar,126,60,,0.47619047619047616
,Globalite57/Pancakeswap-Sniper-Bot-Free-BSC-Sniper-Bot,221,105,,0.4751131221719457
MDEwOlJlcG9zaXRvcnkzMjYyMDEzNTM=,OhMyGuus/BetterCrewlink-mobile,160,76,144.0,0.475
R_kgDOIBN8xg,Editise/Editise,156,74,183.0,0.47435897435897434
MDEwOlJlcG9zaXRvcnk3ODA0NjM3,Blackfrosch/VAGEDCSuite,346,164,188.0,0.47398843930635837
,Deborahbj61/helldivers-2-hack,205,97,,0.47317073170731705
,drainersandmore/eth-drainer-crypto-multidrainer-ethereum-wallet-drainer-seaport-2023,142,67,,0.47183098591549294
R_kgDOIYiHKw,IntelCoreI6/gmail-suffix-generator,443,209,439.0,0.4717832957110609
,vihuh/nexus-market,1680,792,,0.4714285714285714
,telethon-Arab/Helper,168,79,,0.47023809523809523
R_kgDONPtYPg,Max-Eee/NeoPass,166,78,169.0,0.46987951807228917
,MRYYAHYW/Agent,317,148,,0.4668769716088328
,DAWA0/Dawa-Multitool,845,394,,0.4662721893491124
MDEwOlJlcG9zaXRvcnkxNDAzMzcxNTg=,vip-git/react-jsonschema-form-material-ui,157,73,154.0,0.46496815286624205
,AviDevs21/Aviator-Predictor,121,56,,0.4628099173553719
MDEwOlJlcG9zaXRvcnkzNzQwOTQzODQ=,notional-labs/dig,184,85,175.0,0.46195652173913043
R_kgDOGN9trw,ayixon/RaPDTool,115,53,112.0,0.4608695652173913
MDEwOlJlcG9zaXRvcnkzODUyOTAxODg=,SealedSaucer/Statuscord,534,246,739.0,0.4606741573033708
MDEwOlJlcG9zaXRvcnkyNDk2ODY2MTE=,Meeds-io/meeds,272,125,284.0,0.45955882352941174
R_kgDOLLk7rA,thomluther/ha-anker-solix,148,68,346.0,0.4594594594594595
,lwdrm01/SexLove,109,50,,0.45871559633027525
,areebaslam638/arees,160,73,,0.45625
,vitec4791ga/kms,253,115,,0.45454545454545453
,vgupKDpipkdia/fortnite-hack-external,111,50,,0.45045045045045046
,tsmrzimae8lux2ytei/solara-github-download,260,117,,0.45
R_kgDOL1ARCg,HoneypotToken/how-to-create-a-honeypot-token,1217,547,360.0,0.4494658997534922
,wovkop/How-to-create-honeypot-token,3126,1404,,0.4491362763915547
R_kgDOHH_w0A,fireinsect/ocg-bot,123,55,118.0,0.44715447154471544
R_kgDOMGsygw,sayaarcodes/pokefier,148,66,137.0,0.44594594594594594
R_kgDOMBDjxA,ACHIVX-COM/reward-system,785,350,216.0,0.445859872611465
MDEwOlJlcG9zaXRvcnkzNjMwOTY3MDA=,DarwinYouTube/Spoofer-Kid,119,53,107.0,0.44537815126050423
,DeFiMasterd/PancakeX-ASTRA-V2-BSC-Sniping-Bot,2083,923,,0.443110897743639
R_kgDOK7M-Vg,tyugfhdfasf/Auto-DeFi-Yield-Farming,195,86,289.0,0.441025641025641
R_kgDOIw7wkw,pythontester192/Canva-Pro-Lifetime-Free-Using-Python,143,63,101.0,0.4405594405594406
,Drainersby0x/MULTICHAIN-DRAINER-CRYPTO-WALLET-STEALER-ETH-ETHEREUM-SEAPORT-2023,168,74,,0.44047619047619047
,qwqwgfdgdfgdf/Nodepay-Auto-Farmer,628,276,,0.4394904458598726
MDEwOlJlcG9zaXRvcnkyNzg0NTc2MjI=,stt-datacore/cpp-image-analysis,126,55,125.0,0.4365079365079365
,restbruno/Discord-Token-Checker,227,99,,0.43612334801762115
R_kgDOMYTQQQ,snailpt/CTNet,138,60,142.0,0.43478260869565216
MDEwOlJlcG9zaXRvcnkyMDYyMzM4ODk=,kwsch/PKHeX.Mobile,876,380,738.0,0.4337899543378995
MDEwOlJlcG9zaXRvcnkzOTI2MDE5Mw==,Groestlcoin/groestlcoin,851,369,732.0,0.4336075205640423
MDEwOlJlcG9zaXRvcnkzMjQ3MTEwMDg=,New-Club-Penguin/NewCP-App-Build,144,62,114.0,0.4305555555555556
R_kgDOHrRTig,topos-protocol/topos,164,70,177.0,0.4268292682926829
,viski-80/MevBot,295,125,,0.423728813559322
R_kgDOGTwJ6w,numbersprotocol/community-support,233,98,224.0,0.4206008583690987
R_kgDOKjKMfA,joaokristani/Discord-server-cloner2web,160,67,157.0,0.41875
,Yubyqeme/ARBITRAGE-MEV-BOT,146,61,,0.4178082191780822
,restbruno/Discord-Nitro-Purchaser,225,94,,0.4177777777777778
R_kgDOJG-r6w,block-bites/fondant-app,261,109,264.0,0.41762452107279696
R_kgDOITLqOQ,alvaroreis/bolsonaro2turno,180,75,124.0,0.4166666666666667
R_kgDOLb8CWw,fofr/cog-face-to-many,1347,561,1292.0,0.41648106904231624
,ulnk/scam,142,59,,0.4154929577464789
,karnadir/Sniper-Bot,232,96,,0.41379310344827586
,terra-rebels/classic-core,644,266,,0.41304347826086957
,PreaawX/Aviator-Predictor-FULL,138,57,,0.41304347826086957
MDEwOlJlcG9zaXRvcnkzNzYyMTIxNTU=,origin0110/OriginShader,281,116,286.0,0.4128113879003559
R_kgDOKFzgVg,qnpiiz/rich-2.0,143,59,112.0,0.4125874125874126
MDEwOlJlcG9zaXRvcnkxMTUxNzExNzQ=,daydreamer1222/WeCatch-Android,296,122,282.0,0.41216216216216217
,HollowMan6/LZU-Auto-COVID-Health-Report,503,207,,0.4115308151093439
R_kgDOLxNdHg,TullyMonster/MendelRookie,173,71,187.0,0.41040462427745666
,drainersandmore21/MULTICHAINDRAINER-ETHEREUM-DRAINER-CRYPTO-DRAINER-2023-ETH-DRAINER-TOKEN-NFT-SEAPORT-,178,73,,0.4101123595505618
,Ayhx1337/XX-Stealer,200,82,,0.41
,elyes692/234g342g4,222,91,,0.4099099099099099
R_kgDOGtn1JA,sergiomonteiro76/sergiomonteiro76,288,118,279.0,0.4097222222222222
MDEwOlJlcG9zaXRvcnkzMjY4MDAzODk=,ryannair05/Little12,127,52,107.0,0.4094488188976378
MDEwOlJlcG9zaXRvcnkxNTU2NDIyMjc=,LuoPeiQin/DongWeather,447,183,415.0,0.40939597315436244
,sdaweqr/Lol-Hax-Panel,167,68,,0.40718562874251496
,HolyMxlly/Pancakeswap_Sniper_Bot_BSC,401,163,,0.40648379052369077
R_kgDOK_lisQ,vityabamacegora/carding-sites,187,76,370.0,0.40641711229946526
R_kgDOMNpbig,Almustapha01/Nubit-Light-Node,215,87,184.0,0.4046511627906977
R_kgDOGcRQMQ,mewzax/Discord-RPC-Selfbot,238,96,115.0,0.40336134453781514
R_kgDOIxNKIQ,denistreshchev/128iid,129,52,123.0,0.40310077519379844
R_kgDOMQ2RTg,ruhhhi27/Backpack-Exchange,150,60,163.0,0.4
,abid83/vcmd-2.48,365,146,,0.4
,Guilherme-R-Santos/AO-Radar-Albion,178,71,,0.398876404494382
MDEwOlJlcG9zaXRvcnkxNzQ1MTA4NTA=,Joystream/joystream,1682,665,1426.0,0.39536266349583826
,vmkosov-old/SRBMiner-official,310,122,,0.3935483870967742
R_kgDOG1EDeA,pointer-gg/comments-with-polygon,130,51,130.0,0.3923076923076923
,idk10-a/aviator,301,118,,0.3920265780730897
MDEwOlJlcG9zaXRvcnkyMDE3NTk4NTk=,denandreychuk/EasySwiftLayout,332,130,349.0,0.39156626506024095
MDEwOlJlcG9zaXRvcnkxODM3NDMwMTg=,MartyrPher/SMAPI-Android-Installer,212,83,161.0,0.3915094339622642
R_kgDOLesVeQ,Prescoter/Emora-Project,567,221,538.0,0.3897707231040564
MDEwOlJlcG9zaXRvcnkyOTcxMjcwMzE=,yfbeta/yfbeta.finance,144,56,10.0,0.3888888888888889
R_kgDOHMOoxQ,rxzyx/prodigy-hack,301,117,276.0,0.38870431893687707
,AviatorBot/Aviator-predictor-bot,139,54,,0.38848920863309355
,siriustools/sirius-crypter,320,124,,0.3875
,drainersandmore2/MULTICHAINDRAINER-ETHEREUM-DRAINER-CRYPTO-DRAINER-2023-ETH-DRAINER-TOKEN-NFT-SEAPORT,194,75,,0.3865979381443299
R_kgDOKR-rhw,toptraderke/freetradingbots,176,68,170.0,0.38636363636363635
,drainersandmore/MULTICHAINDRAINER-ETHEREUM-DRAINER-CRYPTO-DRAINER-2023-ETH-DRAINER-TOKEN-NFT-SEAPORT,215,83,,0.386046511627907
R_kgDOJAqzqA,shabbywu/Battle-Brothers-CN,503,194,513.0,0.3856858846918489
,restbruno/Discord-Mass-DM,216,83,,0.38425925925925924
MDEwOlJlcG9zaXRvcnkzMjEwOTA3OTU=,zizifn3/test-deno,141,54,84.0,0.3829787234042553
,DrainerstoreTG/MULTICHAIN-DRAINER-2023-ETH-CRYPTO-DRAINER-TOKEN-NFT-SEAPORT,317,121,,0.38170347003154576
MDEwOlJlcG9zaXRvcnkyOTE5MTMwMjY=,Coinversation/white-paper,315,120,299.0,0.38095238095238093
,Akical/ARBITRAGE-MEV-BOT,187,71,,0.37967914438502676
MDEwOlJlcG9zaXRvcnkzMjU0MDM3Njk=,cidacastello/curso-logica-programacao,368,139,366.0,0.37771739130434784
MDEwOlJlcG9zaXRvcnk0MDMyMzM5NTc=,thatskymod/Sky-CotL-Scripts,539,203,519.0,0.37662337662337664
,GhostCrimm/GhostCrimm.github.io,149,56,,0.37583892617449666
MDEwOlJlcG9zaXRvcnkxODg0MTk1NTY=,TelegramMessenger/bodymovin-extension,1532,575,1317.0,0.37532637075718017
,drainercheap/MULTICHAINDRAINER-ETHEREUM-DRAINER-CRYPTO-DRAINER-2023-ETH-DRAINER-TOKEN-NFT-SEAPORT-NEW,240,90,,0.375
MDEwOlJlcG9zaXRvcnkyNTUwMTg0NjM=,sfx101/docker-stacks,423,158,1512.0,0.3735224586288416
R_kgDOKHXGtg,junhua/UOL-OOP-CM2005,242,90,234.0,0.371900826446281
,altalab/AZ-900T0x-MicrosoftAzureFundamentals,234,87,,0.3717948717948718
R_kgDOH125Rw,oleksandr-kravchenko/twitter-account-registrator,183,68,6.0,0.37158469945355194
R_kgDOGTuzwg,help-lixin/route-service,159,59,86.0,0.3710691823899371
R_kgDOMiReqA,jsim100/Gradient-Network-Bot,516,191,675.0,0.3701550387596899
,1ce001/btcrecover,398,147,,0.3693467336683417
R_kgDOGmcTDQ,Curzsu/LukeDict,176,65,165.0,0.3693181818181818
,Litteeen/AmongLock,282,104,,0.36879432624113473
MDEwOlJlcG9zaXRvcnkxMTEzMDIwOTE=,David-vz/MonsterHunterPortable3rdHDRemake,269,99,280.0,0.3680297397769517
MDEwOlJlcG9zaXRvcnkxOTczNDExMDU=,Flame-Hyre/FHToken,174,64,162.0,0.367816091954023
R_kgDOHahyVA,PREP-NexT/PREP-SHOT,411,151,425.0,0.36739659367396593
,RitaBot-Project/RitaBot,754,276,,0.3660477453580902
R_kgDOGItv0g,teletips/CountdownTimer-TeLeTiPs,274,100,258.0,0.36496350364963503
,exxteriumdev/exxteriumclient.net-AI,288,105,,0.3645833333333333
,LarkoPa/bombcrypto-robot,151,55,,0.36423841059602646
R_kgDOK42u6w,fury-os/fury_kms,1321,481,137.0,0.36411809235427706
R_kgDOJFLi-A,HipoFinance/contract,283,103,292.0,0.36395759717314485
MDEwOlJlcG9zaXRvcnkzMzUyNDMyMDk=,anoma/anoma,20273,7362,22190.0,0.3631430967296404
,PeterLinuxOS/1win-token-autoclicker,146,53,,0.363013698630137
R_kgDOJt6DeA,AviatorPredictorapk/Aviator-Predictor-apk,229,83,176.0,0.3624454148471616
R_kgDOGh9Svw,Glixerz/Blooket-Hacks,701,254,650.0,0.362339514978602
R_kgDOGu9hdw,SourcelessBlockchain/beaker,981,355,982.0,0.36187563710499493
,Zedthon/ZedThon-PACK,141,51,,0.3617021276595745
,mihmaiorovgu/youtube-booster,177,64,,0.3615819209039548
,BlockAudit-Report/CryptoHero,338,122,,0.3609467455621302
,richardturner5847/RUST-HACK-ESP-AIMBOT-More-functionality-Absolut,145,52,,0.3586206896551724
MDEwOlJlcG9zaXRvcnkyODI1MzY3NzI=,martindapol/Diplo_NT_Intro_Programacion,176,63,158.0,0.35795454545454547
MDEwOlJlcG9zaXRvcnk4MDYzNzg2NA==,prizmspace/PrizmCore,232,83,214.0,0.3577586206896552
,0veezi/Betway-Aviator-Predictor,196,70,,0.35714285714285715
R_kgDOHBiRRQ,umutxyp/Discord-Vanity-URL-Sniper,490,175,491.0,0.35714285714285715
MDEwOlJlcG9zaXRvcnkzODUyOTAxODg=,SealedSaucer/Fake-Streamer,236,84,739.0,0.3559322033898305
,aulwarpX/MEV-UniswapBot,301,107,,0.3554817275747508
MDEwOlJlcG9zaXRvcnkyMDA3Mzg3NTI=,thecraftman/Deploy-a-NLP-Similarity-API-using-Docker,244,86,189.0,0.3524590163934426
MDEwOlJlcG9zaXRvcnkzOTI1MTc3NzA=,overmind1980/oeasy-python-tutorial,1727,608,1977.0,0.3520555877243775
,TechieMasterl9w/how-to-create-honeypot-token,179,63,,0.35195530726256985
,comrorole1982/Adobe-Photoshop,222,78,,0.35135135135135137
MDEwOlJlcG9zaXRvcnkyODE5ODUwMzA=,yakinkampus/Python_Egitim,366,128,352.0,0.34972677595628415
,webtr33/Nft-Generator-Creator,2235,779,,0.3485458612975392
MDEwOlJlcG9zaXRvcnkyOTQ4MDg5ODU=,innovaccion-virtual/onboarding-github-innovaccion,431,150,390.0,0.3480278422273782
,EvaDreamless/Pancakeswap-Sniper-Bot,368,128,,0.34782608695652173
,aviator-predictor/aviator-predictor,150,52,,0.3466666666666667
,Minesraft2/Blooket-Cheats,1076,373,,0.3466542750929368
,Lunahax/VAL0ADER,243,84,,0.345679012345679
R_kgDOIXSkOw,lironmiz/Computer-Science-in-Java,168,58,158.0,0.34523809523809523
,us-a-ma/stake-predictor-bot,244,84,,0.3442622950819672
R_kgDOMockPw,raga-ai-hub/AgentNeo,2324,800,5474.0,0.3442340791738382
MDEwOlJlcG9zaXRvcnkxMzA2NzUyNjY=,SeongJaeMoon/FastCampusWebPythonBasic,279,96,759.0,0.34408602150537637
MDEwOlJlcG9zaXRvcnkxMTM5MTY0MTU=,AXErunners/axe,256,88,272.0,0.34375
,Aviapredct/Aviator-predictor-app-,224,77,,0.34375
R_kgDONg1qbg,nesaorg/Equivariant-Encryption-for-AI,671,230,2823.0,0.34277198211624443
,emuPlace/emuThreeDS,876,300,,0.3424657534246575
R_kgDOI1uXdg,xhcherry/GTA5-Stand-LuaAIO,389,133,384.0,0.34190231362467866
MDEwOlJlcG9zaXRvcnkyNzUxNDQzNDA=,c3cbot/c3c-fbstate,223,76,194.0,0.34080717488789236
R_kgDOHKLaIg,GlixzzyBlooketHacks/Glixzzy.github.io.,306,104,283.0,0.33986928104575165
R_kgDOHlRnPQ,Thlumyn/clangen,174,59,276.0,0.3390804597701149
MDEwOlJlcG9zaXRvcnkyNjIyODA2NTU=,TheWizWikii/WIKISTORE,257,87,214.0,0.33852140077821014
MDEwOlJlcG9zaXRvcnkyOTY4MjI2NjE=,yelling95/skin-simpleisbest,148,50,126.0,0.33783783783783783
,yield63rus/onion-sites-list,2298,776,,0.33768494342906874
MDEwOlJlcG9zaXRvcnkxODAyOTA1NzI=,LiuKay/WareHouseManagSys,170,57,166.0,0.3352941176470588
,rifkat1985/PancakeSwap-Sniper-Bot,200,67,,0.335
MDEwOlJlcG9zaXRvcnkyNzIyMjA1OTQ=,yukinaga/minnano_ai,212,71,222.0,0.33490566037735847
,BlockAudit-Report/Slime,233,78,,0.33476394849785407
,Sxrychrv/HWID-MANAGER-SPOOFER,274,91,,0.33211678832116787
R_kgDOMNjLOQ,abhiag/nubit_light_Node,208,69,188.0,0.3317307692307692
,DeWizzard/SMS-Bomber,205,68,,0.33170731707317075
MDEwOlJlcG9zaXRvcnkzNDE0Njg0ODM=,DeadlyKitten/MonkeModManager,172,57,151.0,0.3313953488372093
R_kgDOJFqClg,Pawkishi/PAWSWAPtoken,348,115,163.0,0.33045977011494254
R_kgDOJGnIaQ,LinkedInLearning/sql-for-data-analysis-3271025,212,70,224.0,0.330188679245283
MDEwOlJlcG9zaXRvcnkzNDc5Nzc2NjI=,pxvr-official/1,509,168,286.0,0.3300589390962672
R_kgDOJVhQEw,efenatuyo/ugc-sniper,626,206,538.0,0.329073482428115
MDEwOlJlcG9zaXRvcnkzMTcxNzc2MDU=,Cocoricos/EGG,1151,377,1420.0,0.32754126846220677
R_kgDOKS9QjA,oleksandr-kravchenko/Free-twitter-account-unfreezing,156,51,1.0,0.3269230769230769
R_kgDOLs0jkg,ArchiDreamZ/Living_With_Sister-Monochrome_Fantasy-Android-Chinese_Localization,199,65,456.0,0.32663316582914576
R_kgDOM8XCag,sixgpt/miner,579,189,600.0,0.32642487046632124
R_kgDOJ0xo2w,P20-ORG/P-20-Blockchain,705,229,663.0,0.324822695035461
MDEwOlJlcG9zaXRvcnkzOTM5MjA4NTA=,SealedSaucer/Voicecord,738,239,677.0,0.3238482384823848
,aviatbet/Aviator-predictor-app,272,88,,0.3235294117647059
,siriusdeveloper/sirius-crypter,535,173,,0.3233644859813084
,OlivierKuhn/PancakeSwapBot,860,278,,0.32325581395348835
,Cocos-BCX/iOSWallet,823,266,,0.32320777642770354
R_kgDONMkEXQ,damiansire/github-raffle,180,58,198.0,0.32222222222222224
R_kgDOJEl5bw,metatimeofficial/chainlist,19500,6283,19235.0,0.3222051282051282
R_kgDOHC_hgg,help-iq2/Music2,404,130,663.0,0.3217821782178218
,Yule718/Yule718,474,152,,0.3206751054852321
MDEwOlJlcG9zaXRvcnkyODc5MjkwMTc=,AcgLibrary/ppcat_store,312,100,278.0,0.32051282051282054
,uzananupeworFusion/MEV-ETH-BOT-JAREDFROMSUBWAYETH,231,74,,0.3203463203463203
,tipo23/dark-web-links,282,90,,0.3191489361702128
MDEwOlJlcG9zaXRvcnkxNDQ0MzEyODE=,freessservice/HumBird,254,81,250.0,0.3188976377952756
,AtomicCheatz/Fortnite-External,405,129,,0.31851851851851853
R_kgDOIli1WA,memochou1993/gpt-ai-assistant,7438,2368,7524.0,0.3183651519225598
R_kgDOHukS0g,aqvaspirt/Page-Translator-Tracker,403,128,391.0,0.3176178660049628
R_kgDOICNJ_Q,arashnm80/spot-seek-bot,566,179,583.0,0.31625441696113077
MDEwOlJlcG9zaXRvcnkyMzY2NDUzMTk=,zhycorp/disc-11,1151,364,1458.0,0.31624674196351
MDEwOlJlcG9zaXRvcnkzMTcxNzc2MDU=,eggprotocol/EGG,348,110,1420.0,0.3160919540229885
,CrudierCub/VoiceMod_CR,440,139,,0.3159090909090909
R_kgDOLDUjzg,Diatessaron/finder,2334,737,528.0,0.3157669237360754
R_kgDOH0ZGAg,0x088/nums,191,60,127.0,0.31413612565445026
MDEwOlJlcG9zaXRvcnkxNTA4MjUwNjY=,webartifex/intro-to-python,951,298,941.0,0.31335436382754994
MDEwOlJlcG9zaXRvcnk2NTk4OTU2MQ==,AlbertoOlla/esercizi-di-programmazione-javascript,1242,389,1346.0,0.3132045088566828
