github,total_stars,fake_stars,fake_percentage
micro-zoe/micro-app,5362,1,0.01864975755315181
lindell/JsBarcode,5376,1,0.018601190476190476
import-js/eslint-plugin-import,5379,1,0.018590816136828406
benmosher/eslint-plugin-import,5380,1,0.01858736059479554
davidjerleke/embla-carousel,5387,1,0.018563207722294413
bubkoo/html-to-image,5390,1,0.01855287569573284
kefranabg/readme-md-generator,10814,2,0.018494544109487702
tjanczuk/edge,5411,1,0.018480872297172428
FormidableLabs/victory,10847,2,0.018438277864847422
dangrossman/daterangepicker,10869,2,0.01840095684975619
joe-bell/cva,5439,1,0.01838573267144696
zouhir/jarvis,5444,1,0.01836884643644379
stylelint/stylelint,10901,2,0.018346940647647005
AriaMinaei/theatre,10935,2,0.01828989483310471
ustbhuangyi/better-scroll,16409,3,0.01828264976537266
creativetimofficial/material-dashboard,10947,2,0.018269845619804513
welldone-software/why-did-you-render,10960,2,0.01824817518248175
cferdinandi/smooth-scroll,5489,1,0.018218254691200583
yujiosaka/headless-chrome-crawler,5493,1,0.01820498816675769
mrousavy/react-native-mmkv,5500,1,0.01818181818181818
di-sukharev/opencommit,5507,1,0.018158707100054475
boringdesigners/boring-avatars,5516,1,0.018129079042784626
css-doodle/css-doodle,5548,1,0.01802451333813987
mjmlio/mjml,16670,3,0.017996400719856028
callmecavs/layzr.js,5568,1,0.017959770114942528
jondot/hygen,5574,1,0.01794043774668102
fabian-hiller/valibot,5579,1,0.01792435920415845
konvajs/react-konva,5595,1,0.017873100983020553
openpgpjs/openpgpjs,5605,1,0.01784121320249777
ecomfe/fontmin,5606,1,0.01783803068141277
googleapis/google-api-nodejs-client,11266,2,0.017752529735487306
react-icons/react-icons,11280,2,0.01773049645390071
spencermountain/compromise,11299,2,0.017700681476236838
mysticatea/npm-run-all,5655,1,0.01768346595932803
sweetalert2/sweetalert2,16992,3,0.01765536723163842
josdejong/jsoneditor,11366,2,0.01759633996128805
vuejs/vetur,5729,1,0.017455053237912375
tinacms/tinacms,11460,2,0.017452006980802792
stalniy/casl,5734,1,0.017439832577607256
serialport/node-serialport,5751,1,0.01738828029907842
naver/billboard.js,5768,1,0.017337031900138695
log4js-node/log4js-node,5770,1,0.01733102253032929
nomiddlename/log4js-node,5773,1,0.017322016282695307
ckeditor/ckeditor4,5779,1,0.017304031839418584
google/code-prettify,5783,1,0.017292062943109116
xaboy/form-create,5800,1,0.017241379310344827
tachyons-css/tachyons,11614,2,0.017220595832615808
robinmoisson/staticrypt,5815,1,0.017196904557179708
lambci/docker-lambda,5837,1,0.017132088401576154
jasonslyvia/react-lazyload,5840,1,0.017123287671232876
wenzhixin/bootstrap-table,11695,2,0.017101325352714837
angus-c/just,5866,1,0.017047391749062394
airyland/vux,17604,3,0.017041581458759374
illuspas/Node-Media-Server,5892,1,0.016972165648336725
teambit/bit,17703,3,0.01694628029147602
angular/flex-layout,5907,1,0.016929067208396816
grsmto/simplebar,5909,1,0.016923337282112032
sindresorhus/ky,11819,2,0.016921905406548778
sivan/heti,5930,1,0.016863406408094434
highcharts/highcharts,11888,2,0.016823687752355317
maplibre/maplibre-gl-js,5952,1,0.016801075268817207
graphql-editor/graphql-editor,5958,1,0.016784155756965423
loadimpact/k6,23894,4,0.016740604335816523
Lit/Lit,17938,3,0.016724272494146503
lit/lit,17938,3,0.016724272494146503
Polymer/lit-html,17938,3,0.016724272494146503
vuejs/vue-apollo,5998,1,0.01667222407469156
Akryum/vue-apollo,5998,1,0.01667222407469156
jdf2e/nutui,6006,1,0.01665001665001665
brianc/node-postgres,12043,2,0.01660715768496222
nathancahill/split,6057,1,0.01650982334489021
uikit/uikit,18194,3,0.016488952401890734
ctavan/express-validator,6088,1,0.0164257555847569
express-validator/express-validator,6088,1,0.0164257555847569
nextapps-de/winbox,6155,1,0.016246953696181964
ChartsCSS/charts.css,6156,1,0.016244314489928524
lokesh/color-thief,12316,2,0.016239038648911984
localtunnel/localtunnel,18496,3,0.016219723183391002
Effect-TS/core,6189,1,0.016157699143641947
effect-ts/effect,6190,1,0.01615508885298869
golden-layout/golden-layout,6201,1,0.016126431220770843
expressjs/session,6211,1,0.016100466913540494
antonmedv/fx,18707,3,0.016036777676805475
amfe/lib-flexible,12495,2,0.01600640256102441
imba/imba,6260,1,0.01597444089456869
jquery/sizzle,6279,1,0.01592610288262462
kentcdodds/cross-env,6289,1,0.01590077913817777
futurepress/epub.js,6290,1,0.01589825119236884
uxsolutions/bootstrap-datepicker,12652,2,0.015807777426493835
google-map-react/google-map-react,6331,1,0.015795293002685198
node-red/node-red,19013,3,0.015778677746804817
gorhom/react-native-bottom-sheet,6352,1,0.015743073047858942
google/draco,6361,1,0.015720798616569723
surmon-china/vue-awesome-swiper,12802,2,0.01562255897516013
jwagner/smartcrop.js,12805,2,0.015618898867629833
chancejs/chancejs,6404,1,0.01561524047470331
react-native-device-info/react-native-device-info,6405,1,0.0156128024980484
browserslist/browserslist,12832,2,0.015586034912718203
Remix-Design/remixicon,6475,1,0.015444015444015444
facebookexperimental/Recoil,19495,3,0.015388561169530648
arturbien/React95,6499,1,0.015386982612709647
mishoo/UglifyJS2,13008,2,0.015375153751537515
mishoo/UglifyJS,13009,2,0.015373971865631487
wix/react-native-navigation,13013,2,0.015369246138476907
Hopding/pdf-lib,6512,1,0.015356265356265357
okonet/lint-staged,13066,2,0.015306903413439462
SBoudrias/Inquirer.js,19656,3,0.015262515262515262
rescript-lang/rescript-compiler,6575,1,0.015209125475285171
MikeMcl/bignumber.js,6585,1,0.015186028853454821
sghall/react-move,6587,1,0.01518141794443601
davidjbradshaw/iframe-resizer,6609,1,0.015130882130428205
SortableJS/Vue.Draggable,19888,3,0.015084473049074818
bda-research/node-crawler,6650,1,0.015037593984962405
graphql/graphql-js,19967,3,0.01502479090499324
jspreadsheet/ce,6658,1,0.015019525382997898
techfort/LokiJS,6705,1,0.014914243102162566
semantic-release/semantic-release,20140,3,0.014895729890764648
zo0r/react-native-push-notification,6731,1,0.014856633486851881
postmanlabs/newman,6771,1,0.014768867227883621
Rich-Harris/degit,6788,1,0.01473187978786093
adazzle/react-data-grid,6794,1,0.014718869590815427
jimp-dev/jimp,13592,2,0.014714537963507945
oliver-moran/jimp,13592,2,0.014714537963507945
nostalgic-css/NES.css,20469,3,0.01465630954125751
pandao/editor.md,13673,2,0.01462736780516346
palantir/blueprint,20517,3,0.014622020763269484
alibaba/form-render,6886,1,0.014522218995062446
reach/router,6909,1,0.014473874656245476
hapijs/joi,20737,3,0.014466894922119883
morrisjs/morris.js,6929,1,0.014432096983691729
foreverjs/forever,13860,2,0.01443001443001443
HubSpot/vex,6935,1,0.014419610670511897
aheckmann/gm,6939,1,0.014411298457991066
mvdan/sh,6965,1,0.014357501794687725
BuilderIO/builder,6972,1,0.014343086632243257
phoenixframework/phoenix,20948,3,0.014321176245942334
puikinsh/gentelella,20998,3,0.014287074959519955
node-formidable/formidable,7003,1,0.01427959445951735
sveltejs/sapper,7014,1,0.014257199885942403
josdejong/mathjs,14183,2,0.014101388986815202
markdoc/markdoc,7094,1,0.014096419509444602
GoogleChromeLabs/squoosh,21319,3,0.014071954594493175
fingerprintjs/fingerprintjs,21331,3,0.014064038254184053
brainjs/brain.js,14252,2,0.014033118158854899
eonasdan/bootstrap-datetimepicker,7155,1,0.01397624039133473
Eonasdan/tempus-dominus,7156,1,0.013974287311347122
uuidjs/uuid,14379,2,0.013909173099659226
chalk/chalk,21603,3,0.013886960144424384
novus/nvd3,7220,1,0.013850415512465375
edent/SuperTinyIcons,14472,2,0.013819789939192924
bootstrap-vue/bootstrap-vue,14477,2,0.01381501692339573
GoogleChrome/web-vitals,7299,1,0.013700506918755994
prevwong/craft.js,7318,1,0.013664935774801858
mikro-orm/mikro-orm,7353,1,0.013599891200870393
final-form/react-final-form,7354,1,0.013598041881968996
jackocnr/intl-tel-input,7357,1,0.013592496941688188
surmon-china/vue-quill-editor,7366,1,0.013575889220743959
kelektiv/node.bcrypt.js,7382,1,0.0135464643727987
pqina/filepond,14791,2,0.013521736190926916
elasticsearch-dump/elasticsearch-dump,7411,1,0.013493455673998112
winstonjs/winston,22321,3,0.013440258052954616
kriskowal/q,14950,2,0.013377926421404682
elm/compiler,7477,1,0.013374348000534973
TypeStrong/TypeDoc,7487,1,0.013356484573260316
jquense/yup,22474,3,0.013348758565453412
NorthwoodsSoftware/GoJS,7539,1,0.013264358668258388
enquirer/enquirer,7546,1,0.013252054068380597
styled-components/polished,7602,1,0.013154433043935806
Redocly/redoc,22898,3,0.013101580924098175
conventional-changelog/conventional-changelog,7646,1,0.013078733978550874
vercel/styled-jsx,7650,1,0.013071895424836603
woltapp/blurhash,15309,2,0.013064210595074791
kpdecker/jsdiff,7669,1,0.013039509714434737
visgl/react-map-gl,7678,1,0.013024225058609014
emilkowalski/sonner,7689,1,0.013005592404734036
reakit/reakit,7694,1,0.012997140629061606
ariakit/ariakit,7694,1,0.012997140629061606
fengyuanchen/viewerjs,7695,1,0.01299545159194282
artilleryio/artillery,7708,1,0.012973533990659055
recharts/recharts,23130,3,0.01297016861219196
sporritt/jsPlumb,7715,1,0.012961762799740767
jsplumb/jsplumb,7716,1,0.012960082944530845
jsplumb/jsPlumb,7716,1,0.012960082944530845
release-it/release-it,7724,1,0.01294665976178146
lukeed/clsx,7747,1,0.01290822253775655
kimmobrunfeldt/progressbar.js,7767,1,0.012874983906270118
tusen-ai/naive-ui,15549,2,0.012862563508907326
infinitered/nsfwjs,7785,1,0.012845215157353885
kuitos/qiankun,15572,2,0.012843565373747753
railsadminteam/rails_admin,7870,1,0.012706480304955527
rebassjs/rebass,7934,1,0.012603982858583314
Vanessa219/vditor,8013,1,0.012479720454261826
verdaccio/verdaccio,16064,2,0.01245019920318725
chaijs/chai,8090,1,0.012360939431396788
dotansimha/graphql-yoga,8117,1,0.012319822594554638
BYVoid/OpenCC,8200,1,0.012195121951219513
orhun/git-cliff,8227,1,0.012155099064057373
kognise/water.css,8237,1,0.012140342357654486
mixmark-io/turndown,8272,1,0.012088974854932303
domchristie/to-markdown,8273,1,0.012087513598452799
commitizen/cz-cli,16559,2,0.01207802403526783
ladjs/superagent,16564,2,0.01207437816952427
angular/material,16574,2,0.012067093037287318
kelektiv/node-cron,8299,1,0.012049644535486202
bpmn-io/bpmn-js,8345,1,0.011983223487118035
defunkt/jquery-pjax,16747,2,0.011942437451483849
missive/emoji-mart,8381,1,0.011931750387781888
redis/node-redis,16766,2,0.01192890373374687
honojs/hono,16828,2,0.011884953648680769
rematch/rematch,8464,1,0.011814744801512287
mozilla/nunjucks,8478,1,0.01179523472517103
purescript/purescript,8496,1,0.011770244821092278
sass/node-sass,8498,1,0.011767474699929396
gridsome/gridsome,8523,1,0.011732957878681215
carhartl/jquery-cookie,8576,1,0.011660447761194029
akveo/eva-icons,8583,1,0.01165093790050099
leeoniya/uPlot,8585,1,0.011648223645894
so-fancy/diff-so-fancy,17172,2,0.011646866992778943
software-mansion/react-native-reanimated,8601,1,0.01162655505173817
HubSpot/offline,8668,1,0.011536686663590217
douglascrockford/JSON-js,8677,1,0.011524720525527256
aFarkas/lazysizes,17381,2,0.011506817789540304
primefaces/primevue,8692,1,0.01150483202945237
pahen/madge,8708,1,0.011483693155718878
ejci/favico.js,8710,1,0.011481056257175661
graphcool/graphql-playground,8726,1,0.011460004584001834
auth0/node-jsonwebtoken,17488,2,0.011436413540713633
tuupola/jquery_lazyload,8763,1,0.011411617026132602
tuupola/lazyload,8763,1,0.011411617026132602
npm/npm,17536,2,0.011405109489051095
yiminghe/async-validator,8802,1,0.011361054305839582
OnsenUI/OnsenUI,8803,1,0.01135976371691469
nodegui/nodegui,8805,1,0.011357183418512209
probot/probot,8811,1,0.011349449551696743
faisalman/ua-parser-js,8854,1,0.0112943302462164
Shopify/draggable,17752,2,0.011266336187471835
klaussinani/signale,8903,1,0.011232168931820734
material-components/material-components-web-components,8931,1,0.011196954428395476
wojtekmaj/react-pdf,8949,1,0.01117443289753045
keystonejs/keystone,8977,1,0.011139578923916676
dropzone/dropzone,17956,2,0.011138338159946536
sindresorhus/ora,8983,1,0.011132138483802739
aksonov/react-native-router-flux,8990,1,0.011123470522803115
marmelab/gremlins.js,9010,1,0.011098779134295227
cookpete/react-player,9026,1,0.011079104808331486
facebook/jscodeshift,9086,1,0.01100594320933304
thoughtbot/bourbon,9101,1,0.01098780353807274
facebook/relay,18275,2,0.01094391244870041
arasatasaygin/is.js,9166,1,0.010909884355225835
catdad/canvas-confetti,9188,1,0.0108837614279495
typekit/webfontloader,9216,1,0.010850694444444444
tj/n,18651,2,0.010723285614712348
c3js/c3,9330,1,0.010718113612004287
ftlabs/fastclick,18683,2,0.010704918910239256
timolins/react-hot-toast,9372,1,0.010670081092616305
kristoferjoseph/flexboxgrid,9373,1,0.01066894270777766
jprichardson/node-fs-extra,9387,1,0.010653030787258976
react-page/react-page,9414,1,0.010622477161674103
eggjs/egg,18830,2,0.010621348911311737
activeadmin/activeadmin,9465,1,0.010565240359218173
tgriesser/knex,18959,2,0.010549079592805528
knex/knex,18960,2,0.010548523206751054
gabrielbull/react-desktop,9503,1,0.010522992739135009
airbnb/visx,19082,2,0.010481081647626034
hshoff/vx,19082,2,0.010481081647626034
greensock/GSAP,19096,2,0.010473397570171763
PRQL/prql,9582,1,0.010436234606553955
react-native-community/react-native-camera,9637,1,0.010376673238559718
jquery/jquery-mobile,9692,1,0.01031778786628147
StartBootstrap/startbootstrap-sb-admin-2,9708,1,0.010300782859497322
nuysoft/Mock,19424,2,0.010296540362438222
handsontable/handsontable,19464,2,0.010275380189066995
DevExpress/testcafe,9789,1,0.010215548064153642
senchalabs/connect,9800,1,0.010204081632653062
aui/art-template,9849,1,0.01015331505736623
scottjehl/picturefill,9917,1,0.010083694665725522
Popmotion/popmotion,19878,2,0.01006137438374082
helmetjs/helmet,10092,1,0.009908838684106223
keplergl/kepler.gl,10122,1,0.009879470460383323
akveo/react-native-ui-kitten,10197,1,0.009806805923310779
tsayen/dom-to-image,10207,1,0.009797198001371608
svg/svgo,20600,2,0.00970873786407767
jhen0409/react-native-debugger,10309,1,0.00970026190707149
jquery-validation/jquery-validation,10346,1,0.009665571235260004
parse-community/parse-server,20692,2,0.009665571235260004
jzaefferer/jquery-validation,10348,1,0.009663703131039814
react-dnd/react-dnd,20700,2,0.00966183574879227
react-dropzone/react-dropzone,10403,1,0.009612611746611554
wiredjs/wired-elements,10425,1,0.009592326139088728
gregberge/svgr,10427,1,0.009590486237652249
smooth-code/svgr,10427,1,0.009590486237652249
pubkey/rxdb,20948,2,0.009547450830628223
gcanti/fp-ts,10635,1,0.009402914903620122
paulmillr/chokidar,10694,1,0.009351037965214139
restify/node-restify,10706,1,0.009340556697179151
haltu/muuri,10736,1,0.009314456035767511
styleguidist/react-styleguidist,10814,1,0.009247272054743851
alibaba/formily,10917,1,0.009160025648071815
GoogleChromeLabs/ndb,10919,1,0.009158347834050737
vega/vega,10949,1,0.009133254178463786
debug-js/debug,11040,1,0.009057971014492754
stylus/stylus,11183,1,0.008942144326209425
DmitryBaranovskiy/raphael,11255,1,0.008884940026654822
gvergnaud/ts-pattern,11259,1,0.008881783462119193
picturepan2/spectre,11308,1,0.008843296781039971
scottjehl/Respond,11346,1,0.008813678829543451
snabbdom/snabbdom,11347,1,0.008812902088657794
summernote/summernote,11436,1,0.008744316194473592
bpampuch/pdfmake,11470,1,0.00871839581517001
akiran/react-slick,11618,1,0.00860733344809778
aurelia/framework,11753,1,0.008508465923593977
BuilderIO/mitosis,11844,1,0.008443093549476529
visgl/deck.gl,11888,1,0.008411843876177659
formkit/auto-animate,11954,1,0.008365400702693659
downshift-js/downshift,11993,1,0.008338197281747686
antvis/g2,12043,1,0.00830357884248111
PrismJS/prism,12109,1,0.008258320257659593
peers/peerjs,12140,1,0.008237232289950576
reactioncommerce/reaction,12259,1,0.008157272208173588
gaearon/react-hot-loader,12261,1,0.00815594160345812
ueberdosis/tiptap,24626,2,0.008121497604158206
fkhadra/react-toastify,12350,1,0.008097165991902834
Automattic/wp-calypso,12378,1,0.008078849571820973
sql-js/sql.js,12381,1,0.0080768920119538
facebook/watchman,12392,1,0.008069722401549385
ionic-team/stencil,12405,1,0.008061265618702136
graphile/postgraphile,12494,1,0.00800384184408516
callstack/react-native-paper,12498,1,0.008001280204832774
turbolinks/turbolinks,12728,1,0.00785669390320553
fengyuanchen/cropperjs,12824,1,0.007797878976918278
plouc/nivo,12876,1,0.007766387076731904
rt2zz/redux-persist,12909,1,0.0077465334262917344
shipshapecode/shepherd,12954,1,0.0077196232823838196
cure53/DOMPurify,13216,1,0.007566585956416465
react-community/create-react-native-app,13248,1,0.007548309178743961
expo/create-react-native-app,13248,1,0.007548309178743961
FaridSafi/react-native-gifted-chat,13339,1,0.007496813854112003
indexzero/http-server,13427,1,0.007447680047665153
http-party/http-server,13429,1,0.0074465708541216775
ffmpegwasm/ffmpeg.wasm,13454,1,0.0074327337594767345
zalmoxisus/redux-devtools-extension,13481,1,0.007417847340701729
ajv-validator/ajv,13542,1,0.007384433613941811
epoberezkin/ajv,13542,1,0.007384433613941811
sindresorhus/type-fest,13572,1,0.007368110816386678
pinojs/pino,13602,1,0.007351860020585208
apollographql/apollo-server,13705,1,0.007296607077708865
rjsf-team/react-jsonschema-form,13847,1,0.007221780891167762
mozilla-services/react-jsonschema-form,13847,1,0.007221780891167762
reduxjs/redux-devtools,13934,1,0.007176690110521028
marcuswestin/store.js,14002,1,0.007141836880445651
avwo/whistle,14003,1,0.0071413268585303145
paperjs/paper.js,14307,1,0.0069895855175788075
infinitered/reactotron,14689,1,0.006807815372047111
skellock/reactotron,14689,1,0.006807815372047111
acdlite/recompose,14772,1,0.006769564040075819
radix-ui/primitives,14832,1,0.006742179072276159
frappe/charts,14901,1,0.006710958996040534
feathersjs/feathers,14971,1,0.006679580522343197
gpujs/gpu.js,15018,1,0.006658676255160473
moment/luxon,15044,1,0.0066471683063015164
OptimalBits/bull,15251,1,0.006556947085437021
yaronn/blessed-contrib,15430,1,0.006480881399870383
bvaughn/react-window,15466,1,0.006465795939480151
rrweb-io/rrweb,15887,1,0.006294454585510165
chmln/flatpickr,16044,1,0.006232859636000998
dvajs/dva,16231,1,0.006161049842893228
adonisjs/adonis-framework,16251,1,0.006153467478924374
adonisjs/core,16251,1,0.006153467478924374
desandro/masonry,16271,1,0.006145903755147193
conventional-changelog/commitlint,16320,1,0.006127450980392157
marionebl/conventional-changelog-lint,16321,1,0.006127075546841493
wagerfield/parallax,16429,1,0.0060867977357112425
jashkenas/coffeescript,16458,1,0.006076072426783327
pouchdb/pouchdb,16519,1,0.006053635207942369
sourcelair/xterm.js,16971,1,0.005892404690354134
xtermjs/xterm.js,16973,1,0.005891710363518529
mdx-js/mdx,17107,1,0.005845560296954463
nfl/react-helmet,17278,1,0.005787706910522051
Prinzhorn/skrollr,18545,1,0.005392289026691831
motdotla/dotenv,18734,1,0.005337888331376107
testing-library/react-testing-library,18816,1,0.005314625850340136
basecamp/trix,18835,1,0.005309264666843642
rackt/reselect,19016,1,0.005258729490954985
reduxjs/reselect,19020,1,0.005257623554153522
vuejs/vue-router,19026,1,0.005255965520866183
snowpackjs/snowpack,19514,1,0.005124525981346726
JonnyBurger/remotion,19588,1,0.005105166428425566
remotion-dev/remotion,19594,1,0.005103603143819537
STRML/react-grid-layout,19793,1,0.005052291214065579
jsdom/jsdom,20171,1,0.004957612413861484
paularmstrong/normalizr,20972,1,0.004768262445164982
typicode/lowdb,21136,1,0.004731264193792582
kamranahmedse/driver.js,21268,1,0.00470189956742524
